id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,white_username,black_username,source
ocPFHuD0,True,1501024050642.0,1501024857357.0,66,resign,black,15+0,kferapont,2119,humus_land,1959,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Be7 c3 b5 Bc2 Nf6 O-O O-O d4 d6 h3 Bb7 d5 Na7 a4 Nd7 Be3 bxa4 Rxa4 Nb6 Ra1 Bc8 Bd3 Qd7 Qe2 a5 Rxa5 Qd8 Nbd2 f5 Nc4 f4 Bxb6 cxb6 Ra2 Bd7 Rfa1 Qc7 Nfxe5 dxe5 d6 Bxd6 Nxd6 f3 Bc4+ Kh8 Qd3 h6 g4 Bc6 Nb5 Nxb5 Bxb5 Rxa2 Rxa2 Bxb5 Qxb5 Qe7 Qxe5 Qxe5,C68,Ruy Lopez: Columbus Variation,7,kferapont,humus_land,lichess
I8La0fLI,True,1504475682644.0,1504476088219.0,86,resign,black,10+0,djlambton,1776,kingsmagician,1735,c4 c6 e4 d5 exd5 cxd5 d4 dxc4 Bxc4 Nf6 Nf3 Bg4 O-O e6 Bg5 Be7 Nc3 O-O d5 exd5 Nxd5 Nxd5 Bxe7 Nxe7 Qxd8 Rxd8 Ne5 Be6 Bxe6 fxe6 Rfe1 Re8 Nc4 Nf5 g4 Nd4 Nd6 Re7 Rad1 Nbc6 a4 Nf3+ Kg2 Nxe1+ Rxe1 e5 Nb5 a6 Nc3 Rd8 Ne4 Rd4 f3 Rxa4 b3 Rb4 Re3 Nd4 Nc3 Rxb3 Nd5 Re6 Rxb3 Nxb3 f4 exf4 Nxf4 Kf7 Nh3 b5 Ng5+ Kf6 Nxe6 Kxe6 h4 a5 Kf2 a4 Ke2 Nd4+ Kd3 Ke5 Kc3 Nf3 h5 Kf4,B13,Caro-Kann Defense: Panov Attack #2,7,djlambton,kingsmagician,lichess
aA83joLd,True,1504474909645.0,1504475671444.0,99,resign,white,10+0,kingsmagician,1721,djlambton,1834,d4 c6 c4 d5 Nf3 Nf6 Nc3 dxc4 a4 Bf5 Bg5 Nbd7 e3 e6 Bxc4 Be7 O-O O-O Re1 Nb6 Bf1 Rc8 e4 Bg6 Ne5 Nfd7 Bxe7 Qxe7 Nxg6 fxg6 Qb3 Kh8 a5 Na8 Qxb7 Rc7 Qb3 Rb8 Qc2 Rcc8 b3 Nc7 Bc4 Nb5 Qd3 a6 Rad1 Qf6 Re3 e5 Rf3 Qe7 Rf7 Qe8 Rf3 exd4 Nxb5 cxb5 Bf7 Ne5 Bxe8 Nxd3 Rfxd3 Rxe8 Rxd4 Rb7 f3 Rbe7 b4 Re6 Rd8 g5 Rxe8+ Rxe8 Rd6 h5 Rxa6 Re5 Rb6 g4 Kf2 Kh7 a6 Re7 Rxb5 Ra7 Ra5 Kg8 b5 Kf7 b6 Ra8 b7 Rb8 a7 Rxb7 a8=Q Rb2+ Kg3,D17,Slav Defense: Czech Variation,10,kingsmagician,djlambton,lichess
g49CV7Kz,True,1504474582172.0,1504474900263.0,47,resign,white,10+0,djlambton,1793,kingsmagician,1730,c4 c6 e4 d5 exd5 cxd5 d4 dxc4 Bxc4 Nf6 Nf3 Bg4 O-O e6 Nc3 Bb4 Bg5 O-O d5 h6 Bxf6 Qxf6 dxe6 Bxf3 exf7+ Kh8 Qxf3 Qxf3 gxf3 Bxc3 bxc3 Nc6 Rfe1 a6 Re3 b5 Bb3 Na5 Bd5 Rad8 Rae1 Rxd5 Re8 Rd8 Rxd8 Rxd8 Re8+,B13,Caro-Kann Defense: Panov Attack #2,7,djlambton,kingsmagician,lichess
gMaxuDlU,False,1504467525407.0,1504467974904.0,44,resign,black,10+0,proger128,1784,dimitris22,1812,e4 d6 Nf3 Nf6 Nc3 g6 d4 Bg7 Be3 O-O Be2 Nfd7 Qd2 a6 O-O-O b6 Bh6 c5 Bxg7 Kxg7 d5 Nf6 h4 Bg4 Nh2 Bxe2 Qxe2 b5 e5 dxe5 Qxe5 Nd7 Qe3 b4 Ne4 Qa5 Nxf6 Nxf6 Qxe7 Qxa2 Qxc5 Qa1+ Kd2 Ne4+,B08,Pirc Defense: Classical Variation,8,proger128,dimitris22,lichess
4LDNEO12,False,1504271833746.0,1504272442266.0,62,resign,black,10+0,dimitris22,1812,guest7777,2012,d4 c5 c3 e6 Nf3 Nf6 Bf4 Be7 e3 O-O Nbd2 Nc6 Bd3 cxd4 exd4 d5 O-O Qb6 Rb1 Ng4 h3 Nf6 Ne5 a5 Ndf3 Ne4 Nd2 f5 f3 Nf6 g4 Nxe5 Bxe5 fxg4 hxg4 Nd7 Bg3 e5 Kg2 exd4 Rh1 g6 Qc2 Rf6 Bh4 Rf7 c4 Bxh4 Rxh4 Ne5 Re1 Qf6 Rh3 Nxg4 fxg4 Qf2+ Kh1 Qxe1+ Kh2 Rf2+ Kg3 Rxd2+,A43,Old Benoni Defense,2,dimitris22,guest7777,lichess
JBZK4LUI,False,1504265210841.0,1504265937969.0,85,draw,draw,10+0,dimitris22,1812,ibegal68,1897,d4 Nf6 Nf3 e6 Bf4 d5 e3 c5 c3 Nc6 Bd3 Be7 Nbd2 O-O Qc2 h6 e4 cxd4 exd5 exd5 Nxd4 Nxd4 cxd4 Be6 O-O Rc8 Qb3 Qd7 Bb5 Qd8 Rac1 a6 Bd3 Qd7 Nf3 Bd6 Ne5 Bxe5 Bxe5 b5 h3 Qe7 f4 Nd7 f5 Nxe5 fxe6 Nxd3 exf7+ Kh8 Qxd3 Rxc1 Rxc1 Rxf7 Rc5 Qe4 Qxe4 dxe4 Re5 Rc7 Rxe4 Rc2 Re6 Rxb2 Rxa6 Rd2 Ra5 b4 d5 Kg8 Rb5 Rxa2 Rxb4 Rd2 Rb5 Kf7 Kf1 Ke7 Kg1 Kd6 Kf1 Rxd5 Rxd5+ Kxd5 Kf2,A46,Indian Game: London System,5,dimitris22,ibegal68,lichess
VUls9OMa,False,1504264392315.0,1504265164491.0,91,resign,white,10+0,sakeerhussain,1791,dimitris22,1812,e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 c5 Be3 Qa5 e5 Nd5 Bd2 Nxc3 Bxc3 Qc7 dxc5 Qxc5 Qd2 dxe5 Nxe5 O-O O-O-O Nc6 Nxc6 bxc6 Bxg7 Kxg7 h4 Bf5 Qd4+ Qxd4 Rxd4 h5 Bd3 e6 Rd1 Rfd8 Bxf5 Rxd4 Rxd4 exf5 Rd7 a5 Rc7 Ra6 Kd2 Kf6 Kc3 Ke6 Kc4 a4 Kc5 Ra5+ Kxc6 Ra6+ Kc5 Ra5+ Kc4 Ra8 b3 axb3 axb3 Rb8 b4 f6 b5 Kd6 Rc6+ Ke7 Kc5 Rd8 b6 Rb8 Rc7+ Ke6 c4 Rd8 b7 Rb8 Kc6 g5 fxg5 fxg5 hxg5 Rd8 Rc8 Rd6+ Kb5,B09,Pirc Defense: Austrian Attack |  Dragon Formation,10,sakeerhussain,dimitris22,lichess
vRYzjVFM,False,1504263686294.0,1504264007407.0,71,mate,white,10+0,dimitris22,1812,bag_smg-m13,1704,d4 d5 Nf3 Nc6 Bf4 Bg4 e3 Bxf3 Qxf3 Qd7 c4 e6 Nc3 O-O-O a3 Bd6 Bxd6 cxd6 cxd5 exd5 Nxd5 f6 Bb5 Nge7 Nxe7+ Qxe7 Rc1 Kb8 Bxc6 bxc6 Rxc6 Rc8 Rxc8+ Rxc8 O-O Qc7 Qe2 Ka8 b4 Qc1 Rxc1 Rxc1+ Qf1 Rxf1+ Kxf1 Kb7 Ke2 Kb6 Kd3 Kb5 Kc3 Ka4 Kb2 a6 f4 f5 h3 h6 g4 fxg4 hxg4 g6 e4 h5 e5 hxg4 e6 g3 e7 g2 e8=Q#,D02,Queen's Pawn Game: Chigorin Variation,4,dimitris22,bag_smg-m13,lichess
Vyl8jcMD,False,1504254124345.0,1504254908532.0,63,resign,white,10+0,dimitris22,1812,anevko,1812,d4 d5 Nf3 Bf5 c4 Nf6 Bf4 h6 e3 e6 Qb3 b6 Nc3 Bd6 Bg3 O-O cxd5 exd5 Nxd5 Bxg3 Nxf6+ Qxf6 hxg3 Be4 Be2 a6 O-O Nc6 Rac1 Na5 Qa3 c6 Ne5 Qe6 b4 Nb7 f3 Bd5 e4 Bxa2 Rxc6 Qb3 Qxb3 Bxb3 Rxb6 Nd8 Rxa6 Rxa6 Bxa6 Re8 Bb5 Re7 Rb1 Bc2 Rb2 Bd1 Nc6 Nxc6 Bxc6 f5 b5 fxe4 Bxe4,D02,Queen's Pawn Game: Zukertort Variation,3,dimitris22,anevko,lichess
h9UaIYSU,False,1504253477969.0,1504253989952.0,53,resign,black,10+0,api62,1816,dimitris22,1812,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 Bg5 O-O e3 Nfd7 h3 a6 Be2 h6 Bh4 g5 Bg3 Nc6 O-O e5 a3 f5 dxe5 dxe5 c5 e4 Ne1 Nxc5 Qxd8 Rxd8 Bxc7 Rd2 Bc4+ Kh8 Nd5 Bxb2 Rb1 Na4 Bb3 Be6 Bxa4 Bxd5 Nc2 b5 Rxb2 bxa4 Rfb1 Bb3 Ne1 Rxb2 Be5+,E61,King's Indian Defense: Smyslov Variation,9,api62,dimitris22,lichess
MqCi655F,False,1504252745241.0,1504253387507.0,76,resign,black,10+0,dimitris22,1812,rafrom,1853,d4 Nf6 Nf3 d5 Bf4 Nc6 e3 Bg4 c4 e6 Nc3 Ne4 Qb3 Nxc3 Qxb7 Na5 Qxc7 Qxc7 Bxc7 Bxf3 Bxa5 Bxg2 Bxg2 Ne4 Bxe4 dxe4 Ke2 g6 Bc3 Bg7 Rac1 O-O Rhg1 Rac8 c5 e5 b4 exd4 Bxd4 Bxd4 exd4 Rfd8 Ke3 f5 Rgd1 Rd5 b5 Kf7 a4 Kf6 a5 Ke6 b6 axb6 axb6 Kd7 Ra1 Kc6 Ra7 Rd7 Rxd7 Kxd7 b7 Rb8 Rb1 Kc6 Kf4 Rxb7 Rxb7 Kxb7 Kg5 Kc6 Kh6 f4 Kg5 e3,D02,Queen's Pawn Game: London System,5,dimitris22,rafrom,lichess
uDpTTeJT,False,1504179834929.0,1504181021627.0,132,mate,black,10+0,tidave99,1757,dimitris22,1812,d4 Nf6 c4 g6 Nf3 Bg7 Nc3 d6 Bf4 O-O e3 Nfd7 h3 Re8 Be2 a6 O-O e5 dxe5 dxe5 Bg3 e4 Nd4 Nc5 b4 Ne6 Nxe6 Qxd1 Raxd1 Bxe6 Nxe4 Nc6 Bxc7 Nxb4 Nd6 Re7 Bb6 Nxa2 c5 Nc3 Rd2 Nxe2+ Rxe2 a5 Rd2 Bc3 Rd3 Be5 Rfd1 a4 f4 Bg7 Nb5 Bc4 Rd8+ Rxd8 Rxd8+ Bf8 Na3 Bb3 c6 bxc6 Bc5 Kg7 Bxe7 Bxe7 Rc8 Bxa3 Rxc6 Bf8 Ra6 a3 Kf2 a2 e4 Bc5+ Ke1 Bd4 Kd2 a1=Q Rxa1 Bxa1 Ke3 Be6 g4 Bb2 f5 Bd7 Kf4 Bc1+ Ke5 f6+ Kd6 Bb5 Kc5 Bf1 h4 Be2 g5 fxg5 hxg5 Bxg5 Kd6 Bf6 Ke6 g5 e5 Bxe5 Kxe5 Bc4 Ke4 h5 Ke5 h4 Ke4 h3 Kf3 Bd5+ Kg3 g4 Kxg4 h2 Kg5 h1=Q f6+ Kf7 Kf5 Qe4+ Kg5 Be6 Kh6 Qg6#,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5,tidave99,dimitris22,lichess
Su72rifL,False,1504178394680.0,1504179413889.0,70,mate,black,10+0,dimitris22,1812,gusoku,1852,d4 d5 Nf3 h6 Bf4 Nf6 e3 Bg4 Nbd2 e6 Bd3 Bd6 Bg3 O-O c3 Bxg3 hxg3 Nbd7 Qc2 c5 Ne5 Nxe5 dxe5 Nd7 f3 Bf5 Bxf5 exf5 Qxf5 Re8 f4 d4 exd4 cxd4 cxd4 Nf8 Qd3 Qb6 Nb3 Rad8 Rd1 Rd5 Qe4 Red8 f5 Qb4+ Kf2 Nh7 f6 Ng5 Qf4 Ne6 Qg4 Qf8 Rxh6 Nxd4 Qh4 gxh6 Qg4+ Kh8 Nxd4 Rxe5 Rh1 Rdd5 Nf3 Qc5+ Kf1 Rd1+ Ne1 Rdxe1#,D02,Queen's Pawn Game: Zukertort Variation,3,dimitris22,gusoku,lichess
kpoJ3knn,False,1504080676734.0,1504081506181.0,39,resign,white,10+0,dimitris22,1812,jp62,1820,d4 d5 Nf3 Nf6 Bf4 Bf5 c4 e6 e3 Bb4+ Nc3 O-O Qb3 c5 Be2 dxc4 Bxc4 Nc6 dxc5 Bxc5 Qxb7 Na5 Qb5 Nxc4 Qxc4 Qa5 O-O Rac8 Qb3 Rfd8 Rfd1 Rxd1+ Rxd1 Bg4 a3 Bxf3 gxf3 h6 Qc4,D02,Queen's Pawn Game: London System,5,dimitris22,jp62,lichess
rkyra9Dc,False,1504017617269.0,1504018179707.0,62,outoftime,black,10+0,whzzzz,1711,dimitris22,1812,e3 Nf6 d3 g6 e4 d6 Nc3 Bg7 d4 O-O h3 Nfd7 Be3 a6 a3 e5 d5 h6 Qd2 Qf6 Bxh6 Bxh6 Qxh6 Qg7 Qg5 Nf6 O-O-O Nbd7 Bd3 Nc5 Nge2 b5 f3 Rb8 Na2 Nxd3+ Rxd3 Bb7 g4 Rfd8 Ng3 c5 h4 c4 Re3 a5 h5 gxh5 Qxg7+ Kxg7 Nf5+ Kg6 gxh5+ Nxh5 Re2 Nf4 Rh6+ Kg5 Re1 Ng6 Rg1+ Kf6,A00,Van't Kruijs Opening,1,whzzzz,dimitris22,lichess
5NWdxXyM,False,1503994709351.0,1503995717775.0,95,mate,white,10+0,ph07870,1711,dimitris22,1812,e4 d6 Nc3 Nf6 Nf3 g6 d3 Bg7 Be2 O-O Bf4 Nfd7 d4 Nc6 d5 Nce5 Bxe5 Nxe5 Qd2 c5 O-O Bg4 Nxe5 Bxe2 Nxf7 Rxf7 Qxe2 a6 f4 Bd4+ Kh1 Qd7 Rab1 Raf8 g3 Qh3 Qd3 g5 Ne2 gxf4 Rxf4 Rxf4 Nxf4 Qg4 c3 Be5 Rf1 Rf6 Qf3 Qxf3+ Rxf3 Bxf4 Rxf4 Rxf4 gxf4 Kf7 Kg2 Kg6 Kf3 Kh5 Kg3 Kg6 Kg4 h5+ Kh4 b5 b3 a5 a3 a4 b4 c4 f5+ Kh6 h3 Kg7 Kxh5 Kf6 Kg4 Kg7 h4 Kh6 h5 Kg7 Kg5 Kh7 h6 Kg8 Kg6 e5 dxe6 d5 e7 dxe4 e8=Q#,B07,Pirc Defense #4,2,ph07870,dimitris22,lichess
gycUodEJ,False,1503993880135.0,1503994588830.0,69,resign,white,10+0,dimitris22,1812,stas1914,1792,d4 d5 Nf3 c5 c3 c4 Bf4 Nc6 e3 e6 Nbd2 Bd6 Bg3 h6 Be2 Nf6 O-O b5 Ne5 Bb7 Bh5 O-O Nxf7 Rxf7 Bxf7+ Kxf7 f4 Qe7 Nf3 Kg8 Ne5 Ne4 f5 Nxg3 Nxc6 Bxc6 hxg3 Bxg3 f6 gxf6 Qg4+ Qg7 Qxe6+ Kh8 Qxc6 Rg8 Qxf6 Bh2+ Kxh2 Qxf6 Rxf6 Kg7 Raf1 Re8 Rf7+ Kg6 R1f6+ Kg5 Rf5+ Kg4 Rxd5 Rxe3 Rg7+ Kf4 Rxa7 Re2 Rf7+ Kg4 Rxb5,D02,Queen's Pawn Game: Krause Variation,4,dimitris22,stas1914,lichess
Ekc8ABhQ,False,1503992642423.0,1503993285194.0,43,resign,white,10+0,simpkin,1742,dimitris22,1812,d4 Nf6 Bf4 g6 Nc3 Bg7 e4 d6 Qd2 h6 Nf3 g5 Bg3 O-O O-O-O Nbd7 e5 Nh5 Bd3 Nxg3 hxg3 dxe5 Nxg5 exd4 Nce4 Nf6 Nxf6+ exf6 Nf3 f5 Rxh6 Bxh6 Qxh6 Qd6 Qh4 Kg7 Rh1 Qg6 Ne5 Qe6 Qg5+ Qg6 Nxg6,A45,Indian Game,2,simpkin,dimitris22,lichess
FfmgkVUc,False,1503991448018.0,1503992601208.0,109,mate,white,10+0,hunnyman,1760,dimitris22,1812,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Nfd7 O-O e5 d5 h6 Be3 f5 b4 f4 Bd2 g5 Ne1 Nf6 Nd3 g4 f3 h5 c5 a6 cxd6 cxd6 Rc1 Kf7 Qb3 Rg8 b5 Qb6+ Kh1 a5 Na4 Qd8 b6 Bf8 Rc7+ Be7 Nxe5+ dxe5 d6+ Be6 Rxe7+ Qxe7 dxe7 Bxb3 axb3 Kxe7 Nc5 Nbd7 Nxb7 Rgb8 Nxa5 Rxb6 b4 Rd6 Be1 gxf3 gxf3 Rg8 b5 Rb6 Bf2 Re6 Nc6+ Kd6 Bc4 Rc8 Bxe6 Kxe6 Rd1 Ne8 Kg2 Nd6 Na7 Rb8 b6 Nxb6 Bxb6 Rxb6 Rxd6+ Rxd6 Kh3 Rd2 Nb5 Kf6 Nc7 Kg5 Nd5 Rf2 Ne7 Rxf3+ Kg2 Kg4 Ng6 Re3 Nxe5+ Kg5 Nf3+ Kg4 h3#,E91,King's Indian Defense: Orthodox Variation,11,hunnyman,dimitris22,lichess
s2jbyJ0H,False,1503948738066.0,1503949608265.0,79,outoftime,white,10+0,dimitris22,1812,ilya_kamenev,1726,d4 d5 Nf3 Bf5 c4 c6 Bf4 Nf6 e3 h6 Qb3 Qb6 c5 Qxb3 axb3 Nbd7 Nc3 g5 Bg3 Bg7 b4 O-O b5 g4 bxc6 bxc6 Nh4 Bh7 Ba6 Ne4 Nxe4 Bxe4 Bb7 Rae8 Bxc6 Bf6 Bxd7 Rd8 Rxa7 Bxh4 Bxh4 f6 O-O e5 dxe5 Rb8 exf6 Rxb2 Be6+ Kh8 f7 Kg7 Be7 Rxf7 Bxf7 Kxf7 c6 Rc2 Bd6+ Ke6 Bf4 h5 c7 Bd3 Ra8 Kd7 Rd1 Be4 Rd8+ Ke7 c8=Q Rxc8 Rxc8 Kf6 Rc6+ Kf5 Ra1 Bd3 Ra7,D02,Queen's Pawn Game: Zukertort Variation,3,dimitris22,ilya_kamenev,lichess
PZAJ35aM,False,1503947787316.0,1503948659695.0,74,resign,black,10+0,papaschalis,1800,dimitris22,1812,e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7 Qf3 O-O O-O-O Bg4 Qf4 Bxd1 Nxd1 Nbd7 g4 c5 d5 Ne5 Bh6 a6 Bxg7 Kxg7 Nf3 Nexg4 Ne3 Nxf2 Rg1 N2xe4 h4 Nf2 Nf5+ Kh8 Nh6 Qa5 a3 N2e4 h5 c4 Bxc4 Nc5 hxg6 fxg6 Ng5 Ng8 Qd4+ Nf6 Ne6 Nxe6 dxe6 Kg7 Nf5+ Kh8 Nxe7 Qe5 Qb6 Rfe8 Qxb7 Qe3+ Kb1 Qxg1+ Ka2 Rab8 Qc7 Qd4 Bb3 a5 Nc6 Qb6 Qxd6 a4 Nxb8 axb3+,B07,Pirc Defense: Byrne Variation,7,papaschalis,dimitris22,lichess
YZO402Ei,False,1503946652765.0,1503947742832.0,120,outoftime,black,10+0,dimitris22,1812,loukas435,1834,d4 f5 Nf3 g6 Bf4 d6 e3 Nf6 c4 Bg7 Nc3 Nfd7 Be2 O-O O-O e5 Bg5 Qe8 dxe5 Nxe5 Bf4 Nbc6 a3 Be6 Nd5 Qf7 Qb3 Na5 Qb4 Bxd5 cxd5 Qxd5 Rfd1 Qc5 Qxc5 Nxf3+ Bxf3 dxc5 Bxc7 Nc6 Rab1 Rac8 Bd6 Rfd8 Bxc5 Rxd1+ Rxd1 Bxb2 Bxc6 Rxc6 Bxa7 Bxa3 Bd4 b5 g3 b4 Rb1 Rc1+ Rxc1 Bxc1 Kf1 b3 Ke2 b2 Bxb2 Bxb2 Kf3 Kf7 Kf4 Kf6 h4 Bc3 g4 Be1 g5+ Ke6 Kf3 Ke5 Ke2 Bb4 f3 Bc5 Kd3 Bf8 e4 fxe4+ fxe4 Bc5 Kc4 Bf2 Kd3 Bxh4 Ke3 Bxg5+ Kf3 h5 Kg3 Kxe4 Kh3 Kf3 Kh2 Bf4+ Kh3 Bg5 Kh2 Bf6 Kh3 g5 Kh2 g4 Kh1 Be5 Kg1 h4 Kh1 h3 Kg1 g3 Kh1 g2+,A80,Dutch Defense,2,dimitris22,loukas435,lichess
CVo1AaWM,False,1503914508519.0,1503914907076.0,62,mate,black,10+0,dimitris22,1812,maxwell_can,2203,d4 d5 Nf3 Nf6 Bf4 c6 e3 Nbd7 Nbd2 g6 Bd3 Bg7 O-O O-O c3 Nh5 Bg3 Nxg3 hxg3 f5 c4 e5 dxe5 Nxe5 Nxe5 Bxe5 cxd5 Bxb2 Rb1 Bg7 Qb3 Kh8 dxc6 bxc6 Rfd1 Qf6 Nc4 Be6 Qc2 Bd5 e4 fxe4 Bxe4 Bxe4 Qxe4 Qxf2+ Kh1 Qxg3 Qxc6 Rac8 Qd5 Qh4+ Kg1 Qxc4 Qd7 Qc5+ Kh1 Bh6 Rb7 Qh5+ Kg1 Be3#,D02,Queen's Pawn Game: London System,5,dimitris22,maxwell_can,lichess
nZEAKGRN,False,1503904269197.0,1503905442027.0,86,draw,draw,10+0,sethmonu,1921,dimitris22,1812,e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bg5 O-O Qd2 Nbd7 O-O-O c5 h4 h5 e5 cxd4 Qxd4 Ng4 Bf4 dxe5 Nxe5 Ngxe5 Bb5 Nc6 Qe3 Qa5 Bc4 Nb4 Bh6 Nb6 Bxg7 Kxg7 Bb3 Bf5 f3 Rac8 Kb1 Be6 Bxe6 fxe6 Rhe1 N6d5 Qe5+ Kh7 a3 Nxc3+ bxc3 Qxe5 Rxe5 Nd5 Rd3 Nxc3+ Kb2 Na4+ Kc1 Nc5 Rc3 b6 Rce3 Na4 Rxe6 Rf7 Rxe7 Rxe7 Rxe7+ Kh6 Rxa7 Nc5 Re7 Nd3+ Kd2 Nf4 g3 Ng2 Re6 Rd8+ Kc3 Rc8+ Kd2 Rd8+ Kc3 Rc8+ Kd2 Rd8+,B08,Pirc Defense: Classical Variation,8,sethmonu,dimitris22,lichess
j5KsdsZw,False,1503903275300.0,1503904252222.0,88,resign,black,10+0,dimitris22,1812,sethmonu,1921,d4 d5 Nf3 Nf6 Bf4 e6 e3 c5 c3 Nbd7 Bd3 Qb6 Qc1 Be7 Nbd2 O-O O-O Re8 e4 dxe4 Nxe4 Nxe4 Bxe4 Nf6 Bd3 Bf8 Qc2 Bd7 Rfe1 h6 dxc5 Bxc5 h3 Rad8 Ne5 Bc6 Nxf7 Kxf7 Bg6+ Kg8 Bxe8 Rxe8 Qg6 Bxf2+ Kf1 Bxe1 Bxh6 Re7 Rxe1 Qb5+ Kg1 Qh5 Qxh5 Nxh5 Bg5 Re8 g4 Nf6 Kf2 e5 Kg3 Ne4+ Kh4 Nxg5 Kxg5 e4 Kf4 Kf7 h4 g6 h5 Kg7 Kg5 gxh5 gxh5 Re5+ Kg4 Kh6 Rf1 Rg5+ Kh4 Rxh5+ Kg4 Rg5+ Kh4 Rg6 Rf5 Kg7,D02,Queen's Pawn Game: London System,5,dimitris22,sethmonu,lichess
U1TEPldO,False,1503824997472.0,1503825320645.0,35,resign,white,10+0,dimitris22,1812,bhuvi0372,1664,d4 e6 Nf3 d5 Bf4 a6 e3 Nf6 Nbd2 c5 c3 Nc6 Bd3 Be7 O-O O-O e4 dxe4 Nxe4 cxd4 cxd4 Nxd4 Nxd4 Nxe4 Bxe4 f5 Bf3 Bf6 Nb3 Bxb2 Rb1 Bf6 Qc2 Rb8 Bxb8,A40,Horwitz Defense,2,dimitris22,bhuvi0372,lichess
O9YJRylR,False,1503824588624.0,1503824982630.0,39,resign,white,10+0,pvewol,1755,dimitris22,1812,e4 d6 d4 Nf6 Nc3 g6 Bf4 Bg7 e5 Nfd7 Nf3 O-O Qd2 Nc6 Bh6 dxe5 Bxg7 Kxg7 d5 Nd4 Nxd4 exd4 Qxd4+ Nf6 O-O-O a6 h4 h5 f3 Rh8 Be2 b5 g4 b4 Ne4 a5 g5 c5 Nxc5,B07,Pirc Defense #3,6,pvewol,dimitris22,lichess
uBsDl9a7,False,1503752011684.0,1503752296827.0,31,resign,white,10+0,dimitris22,1812,aloriente,1709,d4 g6 Nf3 Bg7 Bf4 Nf6 e3 Nh5 Bg3 Nxg3 hxg3 d5 Bd3 Nd7 Ng5 c5 Rxh7 Qa5+ c3 cxd4 Rxg7 Rh1+ Bf1 dxe3 Rg8+ Nf8 Qf3 exf2+ Qxf2 d4 Qxf7+,A40,Modern Defense,2,dimitris22,aloriente,lichess
kL94bTCK,False,1503750975711.0,1503751813239.0,72,resign,black,10+0,dimitris22,1812,romchik_1,1837,d4 Nf6 Nf3 e6 Bf4 d5 e3 h6 Nbd2 Bd6 Bg3 Bxg3 hxg3 O-O Bd3 Nbd7 c3 c6 Qc2 Re8 Ne5 Qc7 f4 c5 Qb1 cxd4 exd4 a6 Qd1 b5 g4 Nxe5 fxe5 Ne4 Nxe4 dxe4 Bxe4 Rb8 g5 Bb7 Qd3 Bxe4 Qxe4 g6 Rxh6 b4 Qh4 Kg7 Rh7+ Kf8 Qf4 Kg8 O-O-O bxc3 Rh8+ Kxh8 Qf6+ Kg8 Rh1 cxb2+ Kd2 b1=N+ Ke3 Qc3+ Kf4 Qxd4+ Kg3 Qe3+ Kh2 Rb4 g3 Rg4,A46,Indian Game: London System,5,dimitris22,romchik_1,lichess
HecdChIB,False,1503749612229.0,1503750864613.0,95,mate,white,10+0,rassypnov26,1695,dimitris22,1812,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Bd3 Nfd7 Nge2 a6 a4 e5 d5 h6 O-O f5 exf5 gxf5 b3 Nf6 Qc2 f4 Ne4 Nxe4 Bxe4 Nd7 Nc3 Nc5 Bg6 Qg5 b4 Nd7 Bh7+ Kh8 Ne4 Qe7 Nf2 Nf6 Bg6 h5 Bb2 Rg8 Rfe1 Bh6 Bf5 Qg7 Bh3 Bxh3 Nxh3 Qd7 Nf2 Rg7 Ne4 Nxe4 Qxe4 Rag8 Re2 h4 Ra2 h3 Bc3 Rg6 Be1 Qg7 Qc2 Rg5 c5 dxc5 Qxc5 Rxg2+ Rxg2 hxg2 Rc2 e4 Bc3 exf3 Bxg7+ Rxg7 Qc3 Bg5 Qxf3 Rh7 Rxg2 Bf6 Qg4 Bd4+ Kh1 Bg7 Qc8+ Bf8 Qxf8#,E81,King's Indian Defense: Saemisch Variation |  Normal Defense,10,rassypnov26,dimitris22,lichess
